code3,typeName,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
ITA,Insecticides,12074,12279,10336,12344,11739,12233,11932,13493,11966,10572,8859,8874,10697,11021,12980,12838,12470,13567,13523,10930,10834,11795,10413,8713,9099
ITA,Mineral Oils,8731,7820,7543,6740,6388,7185,6968,7070,7119,7311,7698,7364,7448,8035,7837,7521,6616,6570,5263,3880,5412,4804,4212,3934,3611
ITA,Herbicides,9602,9346,8087,8808,8970,9779,10393,10536,10599,9616,9432,9982,11740,11462,8936,9191,8721,9180,8435,7637,9934,8320,7981,7690,7585
ITA,Fungicides&Bactericides,66856,56434,59605,59749,52511,53014,43465,52638,53381,52616,52131,48221,62888,54074,52609,53511,45017,49634,50629,46433,42537,42726,36457,32292,36967
ITA,Seed Treatm Fungicides,,,,,,,,,224,247,246,302,287,288,287,294,292,347,412,377,351,324,284,267,313
ITA,Seed Treatm Insecticides,,,,,,,,,280,300,314,450,454,527,633,714,683,872,936,1065,1137,1233,1148,916,885
ITA,Plant Growth Regulators,3277,3013,2635,1614,1594,1932,1856,1042,533,906,746,761,660,621,494,538,511,240,410,492,456,388,272,329,338
ITA,Rodenticides,56.4,24.6,21.6,27.2,15.6,10,3.2,20,15,15,21,24,37,30,34,40,39,44,35,37,36,37,36,33,27
JAM,Plant Growth Regulators,,,,,1,44,30,11,,,,,,,,,,,,,,,,,
JAM,Pesticides,,,,,2644,2673,3031,1649,,,,,,,,,,,,,,,,,
JAM,Insecticides,,,,,716,555,1059,658,,,,,,,,,,,,,,,,,
JAM,Herbicides,,,,,606,642,703,652,,,,,,,,,,,,,,,,,
JAM,Fungicides&Bactericides,,,,,1298,1410,1217,295,,,,,,,,,,,,,,,,,
JAM,Plant Growth Regulators,,,,,1,44,30,11,,,,,,,,,,,,,,,,,
JAM,Rodenticides,,,,,23,22,22,33,,,,,,,,,,,,,,,,,
JPN,Organo-Phosphates,,,,,,,,,,,5754.7,5826.7,5451.3,4949.8,4438.9,4184.8,3858.4,3655.6,3451.5,3352.2,2892,2335.4,2431.2,2285.2,1977.6
JPN,Carbamates Insecticides,,,,,,,,,,,1248.6,1173.1,1033,1003.6,718.6,636.8,481.1,549.9,534.7,496,438.5,398.3,396.4,390.4,410
JPN,Pyrethroids,,,,,,,,,,,304.2,344.2,338.6,303.8,295.4,308.3,278.4,252.6,248.9,230.5,196.9,197.9,210.6,200.2,208.3
JPN,Other Insecticides,,,,,,,,,,,19984.8,18883.3,16540.3,18537.9,17319.6,17549.7,19413.9,18090.9,16911.3,19324.4,17007.6,15915.9,16028.1,14672,15434.3
JPN,Phenoxy Hormone Products,,,,,,,,,,,513.4,489.9,508.2,522.9,458.9,528,519,520.7,477.1,556,562.3,520.4,477.1,497.6,514.6
JPN,Triazines,,,,,,,,,,,194.6,198.4,218.8,203.8,220.8,215.8,194.4,194.4,186.4,203.6,187.7,235.3,389.7,397.8,267.5
JPN,Amides,,,,,,,,,,,1163.5,1148.4,1161.1,1077.5,1118.5,1081.9,1150.6,1208.2,1188,1265.8,1232.6,1308.1,1186.1,1276.3,1263.6
JPN,Carbamates Herbicides,,,,,,,,,,,1153.3,1044.3,1033.1,897.3,867.1,849.8,756.8,805.1,525.7,474.1,497.4,430.8,753.4,792.4,825.9
JPN,Dinitroanilines,,,,,,,,,,,431.9,479.4,433.1,407.9,355.1,414.2,380.3,379.2,423.3,411.8,414.1,371.6,379,330.6,301.2
JPN,Urea derivates,,,,,,,,,,,922,920.8,904.6,940.2,807.9,721.2,730.1,675.8,652.9,683.5,588.2,522.4,443,475.7,476.2
JPN,Sulfonyl Ureas,,,,,,,,,,,109.5,107.4,119.3,107.8,108.2,98.6,111.2,107.6,104.6,111.6,118.6,103.8,87,106.1,107.8
JPN,Bipiridils,,,,,,,,,,,248.7,563.4,540.4,403.1,373.7,376,239.5,343.1,230.6,381.3,311.2,262.2,243.6,238.6,231.3
JPN,Uracil,,,,,,,,,,,135.4,127.3,113,113.8,119.6,114.3,121.1,144.5,131,145.5,148.9,140,122.8,127.7,144.4
JPN,Other Herbicides,,,,,,,,,,,6459.4,6713.8,6461.2,6268.1,7431.7,7758.3,7743.7,7653,7937.6,8571.5,8105.7,7519.7,7481.9,7736.7,8217
JPN,Inorganics,,,,,,,,,,,7443.5,7798.8,6501.6,3610.4,3493,3223.3,3246.1,3375.9,3252.9,2708.9,2575.2,2668.2,4403.2,4397.9,4146.8
JPN,Dithiocarbamates,,,,,,,,,,,5136.3,5190.7,3797.9,4375.4,4286.1,3696.1,3390.7,3224.9,3362.6,3408.3,3453.8,3214.4,3117,3114.8,2979.8
JPN,Benzimidazoles,,,,,,,,,,,742.8,707.7,753.6,600.7,660.4,659,639.2,619,815.4,539.4,548.2,516.7,544.1,549,541.3
JPN,"Triazoles, Diazoles",,,,,,,,,,,230,255.7,234.3,218.4,251.9,245.6,248.9,236.7,242.8,257.9,214,232.7,360.3,313.9,352.2
JPN,"Diazines, Morpholines",,,,,,,,,,,8.4,7.3,10,7.3,9.2,5.5,4.6,8.2,12.5,15.1,3.7,4.4,4,3.3,3.8
JPN,Other Fungicides,,,,,,,,,,,27050.9,26033,23471.1,22708.8,20882.2,20696.7,21321.2,18734.3,17535.2,17305.6,15546,14386.2,15099,14446.2,14675.9
JPN,Plant Growth Regulators,,,,,,,,,,,581.08,718.25,635.34,607.72,468.98,462.87,416.26,381.47,522.1,524.9,530.4,508.7,555.9,438.8,461.6
JPN,Anticoagulants,,,,,,,,,,,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
JPN,Other Rodenticides,,,,,,,,,,,4.1,3.5,2.6,3.5,3,2.9,2.7,2.9,2.8,2.8,2.9,3.1,2.9,3,2.5
JPN,Pesticides,,,,,,,,,,,79821.18,78735.45,70262.54,67869.72,64688.88,63829.77,65248.26,61164.07,58750,60970.8,55576,51796.3,54716.4,52794.3,53543.7
JPN,Insecticides,,,,,,,,,,,27292.3,26227.3,23363.2,24795.1,22772.5,22679.6,24031.8,22549,21146.4,23403.1,20535,18847.5,19066.3,17547.8,18030.2
JPN,Herbicides,,,,,,,,,,,11331.7,11793.1,11492.8,10942.4,11861.5,12158.1,11946.7,12031.6,11857.2,12804.7,12166.7,11414.3,11563.6,11979.5,12349.5
JPN,Fungicides&Bactericides,,,,,,,,,,,40611.9,39993.2,34768.5,31521,29582.8,28526.2,28850.7,26199,25221.4,24235.2,22340.9,21022.6,23527.6,22825.1,22699.8
JPN,Plant Growth Regulators,,,,,,,,,,,581.08,718.25,635.34,607.72,468.98,462.87,416.26,381.47,522.1,524.9,530.4,508.7,555.9,438.8,461.6
JPN,Rodenticides,,,,,,,,,,,4.2,3.6,2.7,3.5,3.1,3,2.8,3,2.9,2.9,3,3.2,3,3.1,2.6
JOR,Organo-Phosphates,118,175,200,146,,136,150,149,99,63,47,,,,,,,,,,,,,,
JOR,Carbamates Insecticides,32,18,20,28,,8,10,17,0,3,1,,,,,,,,,,,,,,
JOR,Pyrethroids,51,63,67,60,,60,67,64,71,10,7,,,,,,,,,,,,,,
JOR,Botanic.Produc&Biologic.,,,,2,,,1,,,,,,,,,,,,,,,,,,
JOR,Other Insecticides,123,141,85,56,,28,27,34,21,26,6,,,,,,,,,,,,,,
JOR,Mineral Oils,32,40,54,65,,136,112,105,202,89,74,,180,35,143,54,30,145,38,140,59,50.8,,,
JOR,Phenoxy Hormone Products,10,13,36,7,,15,66,16,18,2,17,,,,,,,,,,,,,,
JOR,Triazines,1,1,1,3,,,,,,,,,,,,,,,,,,,,,
JOR,Dinitroanilines,0,1,0,0,,1,1,2,1,0,2,,,,,,,,,,,,,,
JOR,Urea derivates,2,0,1,0,,,,,0,1,2,,,,,,,,,,,,,,
JOR,Other Herbicides,14,63,39,42,,37,56,67,47,20,95,,,,,,,,,,,,,,
JOR,Inorganics,209,202,330,134,,81,198,163,128,142,134,,,,,,,,,,,,,,
JOR,Dithiocarbamates,48,87,131,86,,14,27,76,68,63,87,,,,,,,,,,,,,,
JOR,Benzimidazoles,4,6,8,6,,9,19,17,15,13,13,,,,,,,,,,,,,,
JOR,"Triazoles, Diazoles",1,3,6,9,,10,10,11,17,1,1,,,,,,,,,,,,,,
JOR,"Diazines, Morpholines",0,0,0,0,,,,,,,,,,,,,,,,,,,,,
JOR,Other Fungicides,89,100,384,133,,225,152,116,148,64,65,,,,,,,,,,,,,,
JOR,Others-SeedTreatFung,,,,,,,,,,14,,,,,,,,,,,,,,,
JOR,Others-SeedTreat Ins,,,,,,,,,,14,2,,,,,,,,,,,,,,
JOR,Anticoagulants,0,13,3,9,,1,7,38,10,0,0,,,,,,,,,,,,,,
JOR,Other Rodenticides,0,0,0,0,,,7,,,,,,,,,,,,,,,,,,
JOR,Other Pesticides nes,,,,,,,,,,,,65,287,307,87,133,90,87,132,127,125,92.3,,,
JOR,Pesticides,734,926,1365,786,,761,910,875,845,525,553,1300,2680,2352,1573,2921,2129,2360,1292.7,1018.5,1232.8,1199.4,,,
JOR,Insecticides,324,397,372,292,,232,255,264,191,102,61,,846,1110,752,1199,1039,1010,385,334,261,346.5,,,
JOR,Mineral Oils,32,40,54,65,,136,112,105,202,89,74,,180,35,143,54,30,145,38,140,59,50.8,,,
JOR,Herbicides,27,78,77,52,,53,123,85,66,23,116,103,402,155,440,413,379,358,105,30,150,116,,,
JOR,Fungicides&Bactericides,351,398,859,368,,339,406,383,376,283,300,1132,958,732,136,1103,575,709,629,380,632,583,,,
JOR,Seed Treatm Fungicides,,,,,,,,,,14,,,,,,,,,,,,,,,
JOR,Seed Treatm Insecticides,,,,,,,,,,14,2,,,,,,,,,,,,,,
JOR,Rodenticides,0,13,3,9,,1,14,38,10,0,0,,7,13,15,19,16,51,3.7,7.5,5.8,10.8,,,
JOR,Other Pesticides nes,,,,,,,,,,,,65,287,307,87,133,90,87,132,127,125,92.3,,,
KAZ,Chlorinated Hydrocarbons,,,,,39,25,3,12,,,,,,,,,,,,,,,,,
KAZ,Organo-Phosphates,,,,,546,421,615,287,,,,,,,,,,,,,,,,,
KAZ,Carbamates Insecticides,,,,,0,,,1,,,,,,,,,,,,,,,,,
KAZ,Pyrethroids,,,,,306,205,240,488,,,,,,,,,,,,,,,,,
KAZ,Botanic.Produc&Biologic.,,,,,14,3,23,0,,,,,,,,,,,,,,,,,
KAZ,Other Insecticides,,,,,32,16,22,30,,,,,,,,,,,,,,,,,
KAZ,Mineral Oils,,,,,8,23,2,1,,,,,,,,,,,,,,,,,
KAZ,Phenoxy Hormone Products,,,,,6368,5105,7034,4793,,,,,,,,,,,,,,,,,
KAZ,Triazines,,,,,75,52,50,11,,,,,,,,,,,,,,,,,
KAZ,Amides,,,,,10,3,1,3,,,,,,,,,,,,,,,,,
KAZ,Carbamates Herbicides,,,,,1228,603,314,128,,,,,,,,,,,,,,,,,
KAZ,Dinitroanilines,,,,,520,252,106,113,,,,,,,,,,,,,,,,,
KAZ,Urea derivates,,,,,4,1,4,10,,,,,,,,,,,,,,,,,
KAZ,Sulfonyl Ureas,,,,,55,86,33,9,,,,,,,,,,,,,,,,,
KAZ,Other Herbicides,,,,,758,414,672,117,,,,,,,,,,,,,,,,,
KAZ,Inorganics,,,,,1342,429,369,69,,,,,,,,,,,,,,,,,
KAZ,Dithiocarbamates,,,,,1292,1286,1197,1010,,,,,,,,,,,,,,,,,
KAZ,Benzimidazoles,,,,,1,3,9,167,,,,,,,,,,,,,,,,,
KAZ,"Triazoles, Diazoles",,,,,475,379,382,244,,,,,,,,,,,,,,,,,
KAZ,"Diazines, Morpholines",,,,,198,108,94,35,,,,,,,,,,,,,,,,,
KAZ,Plant Growth Regulators,,,,,3909,4121,1877,584,,,59.97,52.22,44.27,21.18,18.24,24.18,31.95,21.06,28.4,24.51,31.95,13.9,98.4,331.7,262.2
KAZ,Other Rodenticides,,,,,2,,0,,,,,,,,,,,,,,,,,,
KAZ,Other Pesticides nes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,Pesticides,,,,,17182,13535,13047,8112,,,3024.42,3007.26,3361.84,3606.55,3802.92,3666.62,3926.27,5575.89,7044.9,8716.14,6283.85,10656.6,8674.58,8738.38,11158.77
KAZ,Insecticides,,,,,937,670,903,818,,,707.73,448.83,317.67,334.6,337.29,247.77,289.08,178.99,313.73,352.05,289.52,449.2,410.2,632.4,645.4
KAZ,Mineral Oils,,,,,8,23,2,1,,,,,,,,,,,,,,,,,
KAZ,Herbicides,,,,,9018,6516,8214,5184,,,2196.5,2391.2,2696.17,2766.36,3177.8,3032.18,3105.27,4776.9,6116.21,7881.71,5702.85,9314.8,7719.7,7245.6,9421.4
KAZ,Fungicides&Bactericides,,,,,3308,2205,2051,1525,,,60.22,115.01,303.73,476.91,269.59,362.49,496.77,576.54,519.37,414.1,233.22,853.4,426.6,509,812
KAZ,Plant Growth Regulators,,,,,3909,4121,1877,584,,,59.97,52.22,44.27,21.18,18.24,24.18,31.95,21.06,28.4,24.51,31.95,13.9,98.4,331.7,262.2
KAZ,Rodenticides,,,,,2,,0,,,,0,0,0,7.5,0,0,3.2,22.4,67.19,43.77,26.31,25.3,19.68,19.68,17.77
KAZ,Other Pesticides nes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,Chlorinated Hydrocarbons,,,,,,,,,,,2,2,,,,,,,,,,,,,
KEN,Organo-Phosphates,,,,,,,,,,,119,215,,,,,,,,,,,,,
KEN,Carbamates Insecticides,,,,,,,,,,,34,49,,,,,,,,,,,,,
KEN,Pyrethroids,,,,,,,,,,,119,16,,,,,,,,,,,,,
KEN,Other Insecticides,,,,,,,,,,,93,21,,,,,,,,,,,,,
KEN,Phenoxy Hormone Products,,,,,,,,,,,157,42,,,,,,,,,,,,,
KEN,Triazines,,,,,,,,,,,66,43,,,,,,,,,,,,,
KEN,Amides,,,,,,,,,,,2,0,,,,,,,,,,,,,
KEN,Dinitroanilines,,,,,,,,,,,1,19,,,,,,,,,,,,,
KEN,Urea derivates,,,,,,,,,,,7,4,,,,,,,,,,,,,
KEN,Sulfonyl Ureas,,,,,,,,,,,0,0,,,,,,,,,,,,,
KEN,Bipiridils,,,,,,,,,,,13,48,,,,,,,,,,,,,
KEN,Uracil,,,,,,,,,,,2,6,,,,,,,,,,,,,
KEN,Other Herbicides,,,,,,,,,,,229,400,,,,,,,,,,,,,
KEN,Inorganics,,,,,,,,,,,148,414,,,,,,,,,,,,,
KEN,Dithiocarbamates,,,,,,,,,,,342,,,,,,,,,,,,,,
KEN,Benzimidazoles,,,,,,,,,,,5,0,,,,,,,,,,,,,
KEN,"Triazoles, Diazoles",,,,,,,,,,,16,7,,,,,,,,,,,,,
KEN,"Diazines, Morpholines",,,,,,,,,,,23,23,,,,,,,,,,,,,
KEN,Other Fungicides,,,,,,,,,,,615,267,,,,,,,,,,,,,
KEN,Other Rodenticides,,,,,,,,,,,5,2,,,,,,,,,,,,,
KEN,Pesticides,,,,,3469,4607,6344,5172,,,1998,1578,,,,,,,,,,,,,
KEN,Insecticides,,,,,1050,1413,1876,2078,,,367,303,,,,,,,,,,,,,
KEN,Herbicides,,,,,747,871,998,703,,,477,562,,,,,,,,,,,,,
KEN,Fungicides&Bactericides,,,,,1672,2323,3470,2391,,,1149,711,,,,,,,,,,,,,
KEN,Rodenticides,,,,,,,,,,,5,2,,,,,,,,,,,,,
KWT,Organo-Phosphates,,,,,,5,3,9,8,,,,,,,,,,,,,,,,
KWT,Carbamates Insecticides,,,,,,2,0,1,1,,,,,,,,,,,,,,,,
KWT,Pyrethroids,,,,,,1,1,1,2,,,,,,,,,,,,,,,,
KWT,Botanic.Produc&Biologic.,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
KWT,Other Insecticides,,,,,,1,1,2,3,,,,,,,,,,,,,,,,
KWT,Mineral Oils,,,,,,1,,,1,,,,,,,,,,,,,,,,
KWT,Phenoxy Hormone Products,,,,,,0,0,,1,,,,,,,,,,,,,,,,
KWT,Other Herbicides,,,,,,0,0,,0,,,,,,,,,,,,,,,,
KWT,Inorganics,,,,,,0,0,1,0,,,,,,,,,,,,,,,,
KWT,Dithiocarbamates,,,,,,2,3,2,2,,,,,,,,,,,,,,,,
KWT,Benzimidazoles,,,,,,1,1,1,1,,,,,,,,,,,,,,,,
KWT,"Triazoles, Diazoles",,,,,,0,0,,0,,,,,,,,,,,,,,,,
KWT,"Diazines, Morpholines",,,,,,,0,0,0,,,,,,,,,,,,,,,,
KWT,Other Fungicides,,,,,,1,1,0,1,,,,,,,,,,,,,,,,
KWT,Anticoagulants,,,,,,,5,3,5,,,,,,,,,,,,,,,,
KWT,Hypercalcaemics,,,,,,,3,0,7,,,,,,,,,,,,,,,,
KWT,Pesticides,,,,,,14,18,20,32,,,,,,,,,,,,,,,,
KWT,Insecticides,,,,,,9,5,13,14,,,,,,,,,,,,,,,,
KWT,Mineral Oils,,,,,,1,,,1,,,,,,,,,,,,,,,,
KWT,Herbicides,,,,,,0,0,,1,,,,,,,,,,,,,,,,
KWT,Fungicides&Bactericides,,,,,,4,5,4,4,,,,,,,,,,,,,,,,
KWT,Rodenticides,,,,,,,8,3,12,,,,,,,,,,,,,,,,
KGZ,Chlorinated Hydrocarbons,,,3,,,,,,,,,,,,,,,,,,,,,,
KGZ,Organo-Phosphates,,,131,,,,,,,,,,,,,,,,,,,,,,
KGZ,Carbamates Insecticides,,,209,,,,,,,,,,,,,,,,,,,,,,
KGZ,Pyrethroids,,,19,,,,,,,,,,,,,,,,,,,,,,
KGZ,Botanic.Produc&Biologic.,,,5,,,,,,,,,,,,,,,,,,,,,,
KGZ,Other Insecticides,,,42,,,,,,,,,,,,,,,,,,,,,,
KGZ,Phenoxy Hormone Products,,,274,,,,,,,,,,,,,,,,,,,,,,
KGZ,Triazines,,,3,,,,,,,,,,,,,,,,,,,,,,
KGZ,Carbamates Herbicides,,,1,,,,,,,,,,,,,,,,,,,,,,
KGZ,Dinitroanilines,,,9,,,,,,,,,,,,,,,,,,,,,,
KGZ,Urea derivates,,,17,,,,,,,,,,,,,,,,,,,,,,
KGZ,Other Herbicides,,,130,,,,,,,,,,,,,,,,,,,,,,
KGZ,Inorganics,,,1177,,,,,,,,,,,,,,,,,,,,,,
KGZ,Dithiocarbamates,,,31,,,,,,,,,,,,,,,,,,,,,,
KGZ,"Triazoles, Diazoles",,,4,,,,,,,,,,,,,,,,,,,,,,
KGZ,Other Fungicides,,,112,,,,,,,,,,,,,,,,,,,,,,
KGZ,Plant Growth Regulators,,,251,,,,,,,,,,,,,,,,,,,,,,
KGZ,Pesticides,,,2418,,,,,,,,680.9,609.6,733.2,1302.6,1321.3,1081.1,796,1026.2,662.8,266.8,350.1,312.9,365.1,,
KGZ,Insecticides,,,409,,,,,,,,71.5,109.3,121.4,108.6,122.2,90.9,93.3,83.4,113.7,82.1,109.4,94.8,153.3,,
KGZ,Herbicides,,,434,,,,,,,,567.7,141.7,168.1,190.9,207.7,146.1,140.1,125.3,140.8,163.1,169,160,159.9,,
KGZ,Fungicides&Bactericides,,,1324,,,,,,,,41.7,358.6,443.7,1003.1,991.4,844.1,562.6,817.5,408.3,21.6,71.7,58.1,51.9,,
KGZ,Plant Growth Regulators,,,251,,,,,,,,,,,,,,,,,,,,,,
LAO,Organo-Phosphates,,,17,16,,,,0.1,0.34,,0.44,,,,,,0.04,0.11,,0.2,,,,5.65,0.05
LAO,Carbamates Insecticides,,,,18,,,,2.8,0.02,,0,,,,,,0.02,,,,,,,,
LAO,Pyrethroids,,,,,,,,0.02,0.01,,0.04,,,,,,0.01,,0.05,0.13,0.04,,,48.33,0.12
LAO,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,,,,,,0.01,,,0.13,0.09,0
LAO,Other Insecticides,,,,,,,,,,,0.03,,,,,,0.01,,,0.15,0.01,,19.4,,0.03
LAO,Phenoxy Hormone Products,,,,,,,,0.08,,,,,,,,,,,,,,,,,
LAO,Triazines,,,,,,,,1,,,,,,,,,,,,,,,,,0.43
LAO,Dinitroanilines,,,,,,,,0.03,,,,,,,,,0.02,0.13,,0.78,,,4.78,2.74,0.06
LAO,Urea derivates,,,,,,,,,,,,,,,,,,,,,,,,,0.24
LAO,Bipiridils,,,,,,,,0.3,0.19,,0.03,,,,,,,,,,,,,,
LAO,Other Herbicides,,,,,,,,,,,0.06,,,,,,0.02,0.19,,22.39,,,18.7,65.53,1.24
LAO,Inorganics,,,,8,,,,,,,,,,,,,,,,0.08,,,,,
LAO,Benzimidazoles,,,,,,,,0.05,0.1,,,,,,,,,0.01,,1.88,,,,2,0.05
LAO,"Triazoles, Diazoles",,,,,,,,,,,,,,,,,,,,,,,,,0.18
LAO,Other Fungicides,,,,,,,,,,,0.08,,,,,,,,,,,,0.52,1.26,0.6
LAO,Others-SeedTreatFung,,,,,,,,,,,,,,,,,0.01,,,,,,,0.29,
LAO,Organo-phospates-SdTr In,,,,,,,,,,,,,,,,,4.2,,,0.02,,,,,
LAO,Plant Growth Regulators,,,,,,,,,,,,,,,,,,,,,1.68,,,0,
LAO,Anticoagulants,,,,,,,,,,,,,,,,,,,0.02,0.03,,,0,,
LAO,Other Rodenticides,,,,,,,,,,,0.6,,,,,,,,,,,,,,
LAO,Pesticides,,,21,46,,,,4.38,0.66,,1.28,,,,,,4.33,0.44,0.07,25.67,1.83,43.8,43.53,125.89,3
LAO,Insecticides,,,17,34,,,,2.92,0.37,,0.51,,,,,,0.08,0.11,0.05,0.49,0.05,,19.53,54.07,0.2
LAO,Herbicides,,,,,,,,1.41,0.19,,0.09,,,,,,0.04,0.32,,23.17,0.1,43.8,23.48,68.27,1.97
LAO,Fungicides&Bactericides,,,,8,,,,0.05,0.1,,0.08,,,,,,,0.01,,1.96,,,0.52,3.26,0.83
LAO,Seed Treatm Fungicides,,,,,,,,,,,,,,,,,0.01,,,,,,,0.29,
LAO,Seed Treatm Insecticides,,,,,,,,,,,,,,,,,4.2,,,0.02,,,,,
LAO,Plant Growth Regulators,,,,,,,,,,,,,,,,,,,,,1.68,,,0,
LAO,Rodenticides,,,4,4,,,,,,,0.6,,,,,,,,0.02,0.03,,,0,,
LVA,Organo-Phosphates,,,11,5,2,2,2,1,1,,2.7,3.8,4.8,7.9,7.8,8.8,11.2,18.3,22.5,24.9,27.8,27.3,31.37,,
LVA,Carbamates Insecticides,,,,,,,,,,,,,,,,,,,,,,0.2,0.56,,
LVA,Pyrethroids,,,1,0,0,0,0,0,1,,0.7,0.7,1.9,1.3,1.7,2.2,2.2,4.8,3.7,3.5,3.6,3,4.03,,
LVA,Botanic.Produc&Biologic.,,,1,,,,,,,,,,,,,0,0.01,0.01,0,0,0,0,0,,
LVA,Other Insecticides,,,1,2,1,1,2,1,1,,15.3,14.7,8,3.2,8.8,4.1,0.6,6.9,9.1,7.8,6.7,3.8,8.55,,
LVA,Phenoxy Hormone Products,,,168,69,58,62,79,115,143,,67.6,77.05,43.18,105.56,117.09,147.95,131.8,157.09,163.1,137.4,124.3,135.9,131.94,,
LVA,Triazines,,,31,13,11,9,8,5,7,,6.32,5.74,4.76,4.42,8.87,9.33,7.73,6.89,2.9,2,1.7,2.1,1.42,,
LVA,Amides,,,3,1,0,0,1,1,1,,3.24,5.95,9.25,15.62,34.38,49.2,64.78,87.33,92.5,81.8,90.9,96.2,111.1,,
LVA,Carbamates Herbicides,,,10,4,3,4,6,6,9,,4.74,7.89,11.17,8.38,9.02,7.61,7.99,0.97,0.8,0.8,0.4,0.4,0.44,,
LVA,Dinitroanilines,,,2,1,0,1,1,2,3,,4.37,4.72,6.99,15.31,16.31,15.38,11.7,15.8,13.1,6,4.6,3.1,6.4,,
LVA,Urea derivates,,,0,,,,1,2,1,,,,,,,,,,,,,,5.35,,
LVA,Sulfonyl Ureas,,,6,0,0,0,1,0,0,,2.07,2.28,1.47,2.27,3.02,4.47,4.87,8.74,12.7,7.2,14.1,14.8,124.72,,
LVA,Bipiridils,,,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,
LVA,Uracil,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,
LVA,Other Herbicides,,,469,255,150,183,132,89,100,,88.62,151.75,159.35,164.21,225.5,252.97,280.57,498.79,394,319.8,432.8,471.1,530.73,,
LVA,Inorganics,,,24,18,6,9,10,6,4,,1.06,1.29,7.11,0.19,1.54,1.73,1.4,3.96,7.2,6.8,7,7.3,5.86,,
LVA,Dithiocarbamates,,,105,50,32,43,64,50,41,,33.13,31.98,36.69,47.17,37.18,46.06,36.65,61.2,33.9,35,34.7,28,27.8,,
LVA,Benzimidazoles,,,12,5,5,5,9,7,1,,0.53,0.04,0.55,0.56,0.16,0.18,0.15,0.27,0.2,1.8,2.6,2.8,2.52,,
LVA,"Triazoles, Diazoles",,,7,3,2,4,6,8,9,,7.23,6.9,6.26,12.69,18.17,27.04,35.03,39.38,49.1,44.6,52.5,58.7,84.67,,
LVA,"Diazines, Morpholines",,,,,,,,1,5,,7.21,8.98,6.43,8.47,9.08,9.33,9.63,15.58,18.1,15.2,13,13.8,21.44,,
LVA,Other Fungicides,,,32,13,11,16,13,12,8,,8.06,8.78,8.58,10.16,21.46,28.54,26.67,41.58,48.7,39.8,44,38.4,61.16,,
LVA,Plant Growth Regulators,,,121,35,12,17,25,28,33,,31.84,34.85,18.82,70.22,74.38,108.65,110.59,145.9,161.4,146.8,166.8,163.6,236.9,257.6,274.5
LVA,Pesticides,,,1005,476,294,358,361,334,369,,284.72,367.4,335.31,477.63,594.46,723.54,743.57,1113.49,1033,881.2,1027.5,1070.5,1396.96,1250,1417.3
LVA,Insecticides,,,14,7,3,3,4,2,3,,18.7,19.2,14.7,12.4,18.3,15.1,14.01,30.01,35.3,36.2,38.1,34.3,44.51,44.1,64
LVA,Herbicides,,,690,345,223,261,230,220,265,,176.96,255.38,236.17,315.77,414.19,486.91,509.44,775.61,679.1,555,668.8,723.6,912.1,728,847.5
LVA,Fungicides&Bactericides,,,180,89,56,77,102,84,68,,57.22,57.97,65.62,79.24,87.59,112.88,109.53,161.97,157.2,143.2,153.8,149,203.45,214.3,224.7
LVA,Plant Growth Regulators,,,121,35,12,17,25,28,33,,31.84,34.85,18.82,70.22,74.38,108.65,110.59,145.9,161.4,146.8,166.8,163.6,236.9,257.6,274.5
LVA,Rodenticides,,,,,,,,,,,,,,,,,,,,,,0,0,6,6.6
LBN,Pesticides,,,,,,,1221,1816,,,,,,,,,,,,,,,,,
LBN,Insecticides,,,,,,,87,255,,,,,,,,,,,,,,,,,
LBN,Herbicides,,,,,,,319,534,,,,,,,,,,,,,,,,,
LBN,Fungicides&Bactericides,,,,,,,723,988,,,,,,,,,,,,,,,,,
LBN,Rodenticides,,,,,,,92,39,,,,,,,,,,,,,,,,,
LSO,Chlorinated Hydrocarbons,,,,,,,,,,,,,,,,,,10.27,1.81,17.52,3.2,9.57,10.98,,
LSO,Organo-Phosphates,,,,,,,,,,,,,,,,,1.41,10.06,14.85,10.3,15.55,41.92,93.54,5.04,
LSO,Carbamates Insecticides,,,,,,,,,,,,,,,,,,4.69,3.66,11.38,9.27,38,45.91,43.9,
LSO,Pyrethroids,,,,,,,,,,,,,,,0.05,0.03,0.1,0.45,0.34,0.31,0.59,1.86,6.07,0.3,
LSO,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,,,,,0.01,0.03,0.01,0.13,0.08,0.01,
LSO,Other Insecticides,,,,,,,,,,,,,,,,,0.28,2.15,0.7,5.34,3.71,8.74,14.47,0.5,
LSO,Phenoxy Hormone Products,,,,,,,,,,,,,,,,,,,,4.8,1.2,0,4,,
